mm,RUL
0.608819666,5578
1.293838914,5577
-1.05731468,5576
-1.237604477,5575
-0.232388669,5574
-1.823672155,5573
-1.19451889,5572
0.518623157,5571
-0.630756169,5570
0.03249774,5569
1.506665604,5568
-0.074944516,5567
0.073587363,5566
1.220870658,5565
-0.534751722,5564
-0.362405442,5563
1.013831283,5562
-0.607421689,5561
-0.063229666,5560
1.253131481,5559
-0.417568343,5558
-0.14158323,5557
0.79623122,5556
-1.183729249,5555
-1.097271651,5554
-0.033383107,5553
-1.588461888,5552
-0.89255394,5551
0.937650287,5550
-0.156660535,5549
0.867527692,5548
2.437355696,5547
0.827205811,5546
0.918821357,5545
1.604483451,5544
-0.861345941,5543
-1.248075737,5542
-0.64360176,5541
-2.662156438,5540
-2.068031882,5539
-0.274004074,5538
-1.143349687,5537
0.25158653,5536
2.247769463,5535
1.181047653,5534
1.7110323,5533
2.580601339,5532
0.266119309,5531
-0.122326298,5530
0.203012724,5529
-2.182142673,5528
-1.959421344,5527
-0.734233776,5526
-2.050866483,5525
-0.80186838,5524
1.138597448,5523
0.051840114,5522
1.001006883,5521
2.265341595,5520
0.420114338,5519
0.535011413,5518
1.20656389,5517
-1.016871121,5516
-0.715723215,5515
0.233731516,5514
-1.408051687,5513
-0.581747433,5512
0.765814997,5511
-0.791764097,5510
-0.111922516,5509
0.951421116,5508
-0.853012991,5507
-0.29647592,5506
0.713646935,5505
-0.937635015,5504
-0.150325186,5503
1.278904614,5502
-0.195075087,5501
0.652019217,5500
1.810193645,5499
-0.122377107,5498
0.182649509,5497
0.64452038,5496
-1.651993708,5495
-1.433354362,5494
-0.537361514,5493
-2.136569494,5492
-0.984903556,5491
0.773480905,5490
-0.159255899,5489
1.207636419,5488
2.674169318,5487
1.026376591,5486
1.366096009,5485
1.694559424,5484
-0.896954015,5483
-1.052628266,5482
-0.787966225,5481
-2.77895744,5480
-1.96673505,5479
-0.388343932,5478
-1.317855749,5477
0.358491367,5476
2.069068126,5475
0.895574717,5474
1.807872842,5473
2.411694528,5472
0.078601008,5471
0.149625453,5470
0.283419306,5469
-1.981358932,5468
-1.464156289,5467
-0.482627196,5466
-1.878316273,5465
-0.500231444,5464
0.931777878,5463
-0.303488154,5462
0.743572894,5461
1.681151092,5460
-0.2187933,5459
0.384693657,5458
0.985197465,5457
-0.970780789,5456
-0.207000742,5455
0.753207856,5454
-0.894943412,5453
0.05402663,5452
0.958121658,5451
-0.86782229,5450
-0.11272533,5449
0.47032921,5448
-1.443878229,5447
-0.717532185,5446
0.17846147,5445
-1.238319646,5444
0.05673787,5443
1.410844297,5442
0.136626507,5441
1.386484619,5440
2.186326394,5439
0.092999964,5438
0.449213077,5437
0.589852973,5436
-1.961407553,5435
-1.549109214,5434
-1.005249493,5433
-2.489119623,5432
-0.969248544,5431
0.55670681,5430
-0.261228355,5429
1.512483065,5428
2.692996362,5427
1.024355032,5426
1.705371774,5425
1.735677294,5424
-0.953777067,5423
-0.86983602,5422
-0.76602391,5421
-2.770287469,5420
-1.641609799,5419
-0.449359787,5418
-1.415902708,5417
0.351841817,5416
1.82788612,5415
0.558997638,5414
1.669520819,5413
2.06147461,5412
-0.103567557,5411
0.265775457,5410
0.3904759,5409
-1.669433105,5408
-0.85295593,5407
-0.12059022,5406
-1.619959834,5405
-0.180794415,5404
0.837869109,5403
-0.66562389,5402
0.487801518,5401
1.02306168,5400
-0.843025488,5399
0.168916269,5398
0.743159487,5397
-0.887969456,5396
0.323045823,5395
1.185031823,5394
-0.358433299,5393
0.711633553,5392
1.199519744,5391
-0.808104131,5390
-0.154002682,5389
-0.025076881,5388
-2.070932986,5387
-1.050678362,5386
-0.317507121,5385
-1.630150811,5384
0.156335509,5383
1.424236047,5382
0.344142368,5381
1.906308558,5380
2.421972227,5379
0.314304702,5378
0.821159719,5377
0.444757937,5376
-2.075623043,5375
-1.539519914,5374
-1.199007071,5373
-2.783419797,5372
-0.939116357,5371
0.405137449,5370
-0.381988526,5369
1.604052317,5368
2.538526169,5367
0.9482321,5366
1.785128694,5365
1.609495925,5364
-0.894418477,5363
-0.52873973,5362
-0.6574139,5361
-2.548324423,5360
-1.273135857,5359
-0.421397788,5358
-1.473397073,5357
0.448183476,5356
1.377740719,5355
0.070436772,5354
1.330598498,5353
1.551382467,5352
-0.393430425,5351
0.40874308,5350
0.483133085,5349
-1.363719816,5348
-0.150645881,5347
0.304380931,5346
-1.12364198,5345
0.292814275,5344
0.704568527,5343
-0.980837575,5342
0.173495331,5341
0.337129465,5340
-1.413144902,5339
-0.135981434,5338
0.429823898,5337
-0.916328321,5336
0.852331269,5335
1.538781522,5334
0.151129631,5333
1.469665232,5332
1.412872343,5331
-0.736715096,5330
-0.022718139,5329
-0.381046316,5328
-2.504544872,5327
-1.245501871,5326
-0.857249855,5325
-1.849685231,5324
0.299492149,5323
1.417163143,5322
0.472049155,5321
2.277304662,5320
2.485284516,5319
0.519544027,5318
1.154996139,5317
0.415060237,5316
-2.020824639,5315
-1.300512736,5314
-1.358191742,5313
-2.825442647,5312
-0.78671561,5311
0.206628449,5310
-0.514234132,5309
1.54737774,5308
2.255062964,5307
0.713097036,5306
1.789594918,5305
1.416037445,5304
-0.893720076,5303
-0.126545084,5302
-0.480136228,5301
-2.242859108,5300
-0.70512726,5299
-0.191265066,5298
-1.349259711,5297
0.466951544,5296
0.976917343,5295
-0.410101787,5294
0.982178894,5293
0.93732141,5292
-0.753872756,5291
0.51840394,5290
0.483496256,5289
-0.987853901,5288
0.555911402,5287
0.777600004,5286
-0.647138193,5285
0.698502327,5284
0.628796636,5283
-1.230571746,5282
-0.185582153,5281
-0.38482644,5280
-1.956814455,5279
-0.329880484,5278
0.068969523,5277
-0.875488847,5276
1.228846611,5275
1.705259025,5274
0.52296496,5273
1.952378525,5272
1.595450561,5271
-0.561047622,5270
0.109004099,5269
-0.658261107,5268
-2.761307197,5267
-1.409359691,5266
-1.189158539,5265
-2.108720596,5264
0.276129518,5263
1.203080268,5262
0.4601067,5261
2.475052533,5260
2.408733691,5259
0.550284119,5258
1.30928801,5257
0.398418396,5256
-1.91575215,5255
-1.030813698,5254
-1.34586164,5253
-2.637610665,5252
-0.625014655,5251
0.02163012,5250
-0.639291011,5249
1.49493281,5248
1.664779558,5247
0.302760981,5246
1.654791406,5245
1.087456204,5244
-0.894135361,5243
0.289140393,5242
-0.174190419,5241
-1.71661365,5240
-0.010991081,5239
-0.023717663,5238
-1.19674312,5237
0.547474102,5236
0.468272222,5235
-0.951386274,5234
0.492824133,5233
0.249500339,5232
-1.156252165,5231
0.508167134,5230
0.466347206,5229
-0.610005305,5228
1.323395126,5227
1.213819821,5226
-0.182702305,5225
1.181053392,5224
0.53405574,5223
-1.399797822,5222
-0.327407859,5221
-0.967300091,5220
-2.445956527,5219
-0.597374135,5218
-0.347741709,5217
-0.969350917,5216
1.504045719,5215
1.825225928,5214
0.865165969,5213
2.437281249,5212
1.671557892,5211
-0.388935691,5210
0.342900345,5209
-0.860986876,5208
-2.730374255,5207
-1.377145782,5206
-1.393123163,5205
-2.147814398,5204
0.363122685,5203
0.901226957,5202
0.353233702,5201
2.490391419,5200
2.158543835,5199
0.4923958,5198
1.464390392,5197
0.284372065,5196
-1.705827332,5195
-0.580591877,5194
-1.14464711,5193
-2.283677147,5192
-0.243291693,5191
-0.125709518,5190
-0.763686387,5189
1.330292841,5188
1.102386575,5187
-0.151384305,5186
1.263482841,5185
0.634643168,5184
-0.941651845,5183
0.585538609,5182
0.073974568,5181
-1.053106694,5180
0.650121781,5179
0.307844998,5178
-0.84820577,5177
0.679037164,5176
0.092937516,5175
-1.354377729,5174
0.035639024,5173
-0.480848443,5172
-1.544823959,5171
0.416568459,5170
0.357766493,5169
-0.305343592,5168
1.853818679,5167
1.532883386,5166
0.376098647,5165
1.637960331,5164
0.430979604,5163
-1.432173839,5162
-0.41430445,5161
-1.485726793,5160
-2.700947077,5159
-0.738143413,5158
-0.693694456,5157
-0.976248147,5156
1.563906538,5155
1.79878318,5154
1.066838092,5153
2.636409435,5152
1.611547608,5151
-0.257703989,5150
0.466741935,5149
-0.96522452,5148
-2.65289144,5147
-1.166526283,5146
-1.497006262,5145
-2.069583765,5144
0.486903444,5143
0.607813221,5142
0.189566008,5141
2.254877436,5140
1.630760627,5139
0.231551882,5138
1.402125453,5137
0.222021084,5136
-1.402010854,5135
-0.064792428,5134
-0.827139212,5133
-1.80525762,5132
0.189688617,5131
-0.141387497,5130
-0.869439668,5129
1.027117005,5128
0.359560957,5127
-0.67422577,5126
0.87299135,5125
0.0770817,5124
-0.889718574,5123
0.872530354,5122
0.306905899,5121
-0.470027965,5120
1.421371361,5119
0.679597409,5118
-0.475411251,5117
0.870704094,5116
-0.316319738,5115
-1.741351126,5114
-0.336696475,5113
-1.183917565,5112
-1.904297002,5111
0.288695412,5110
0.196271538,5109
-0.032478281,5108
2.308122183,5107
1.765591501,5106
0.791407347,5105
1.958041545,5104
0.455494132,5103
-1.402961556,5102
-0.388108454,5101
-1.782636537,5100
-2.818666554,5099
-0.785888884,5098
-1.048189382,5097
-1.021104106,5096
1.684412912,5095
1.510799099,5094
1.036163129,5093
2.769313068,5092
1.424305669,5091
-0.158862428,5090
0.72859203,5089
-0.968099709,5088
-2.294507931,5087
-0.778520179,5086
-1.50367788,5085
-1.865045316,5084
0.514866593,5083
0.324678091,5082
0.004133051,5081
1.898499493,5080
1.053566957,5079
-0.048849505,5078
1.322695449,5077
0.056558128,5076
-1.091051609,5075
0.50042445,5074
-0.420106283,5073
-1.12282841,5072
0.797776817,5071
-0.085453716,5070
-0.87517501,5069
0.829728031,5068
-0.292089106,5067
-1.166863789,5066
0.435879646,5065
-0.516767284,5064
-1.036312893,5063
1.094592545,5062
0.485674396,5061
0.162218046,5060
2.010374414,5059
0.960061535,5058
-0.113223316,5057
1.009439318,5056
-0.602073525,5055
-1.976115421,5054
-0.68784139,5053
-1.773330064,5052
-2.151290853,5051
0.230590448,5050
0.031460908,5049
0.143275071,5048
2.580231033,5047
1.819890309,5046
1.068135527,5045
2.209002513,5044
0.366122407,5043
-1.248508244,5042
-0.289830222,5041
-1.915929241,5040
-2.793423927,5039
-0.706344482,5038
-1.159241626,5037
-0.981967331,5036
1.561109918,5035
1.129137826,5034
0.884281172,5033
2.620208217,5032
1.066476873,5031
-0.112189415,5030
0.880530364,5029
-0.912213747,5028
-1.81440636,5027
-0.218217098,5026
-1.211017857,5025
-1.489830915,5024
0.717866732,5023
-0.003422035,5022
-0.302391764,5021
1.483706043,5020
0.335456787,5019
-0.446326943,5018
1.115675178,5017
-0.227497372,5016
-0.754967934,5015
0.984634906,5014
-0.075475354,5013
-0.432121546,5012
1.280190022,5011
-0.021738182,5010
-0.713619105,5009
0.638768493,5008
-0.937671916,5007
-1.617269537,5006
0.011665244,5005
-1.059376152,5004
-1.10462973,5003
1.178130089,5002
0.598970792,5001
0.677670644,5000
2.483865704,4999
1.18853092,4998
0.297603703,4997
1.249284035,4996
-0.897586765,4995
-2.04195239,4994
-0.798652446,4993
-2.220067172,4992
-2.227665466,4991
0.086717797,4990
-0.308255115,4989
0.226999757,4988
2.597135545,4987
1.647290423,4986
1.216760162,4985
2.341255728,4984
0.272212902,4983
-1.011719999,4982
-0.174718485,4981
-1.967685791,4980
-2.43158616,4979
-0.546497292,4978
-1.264407342,4977
-0.895838068,4976
1.460706721,4975
0.674235927,4974
0.684815739,4973
2.291054664,4972
0.632631672,4971
-0.168636553,4970
1.0277594,4969
-0.766282039,4968
-1.270004826,4967
0.322772163,4966
-0.87318629,4965
-0.958804184,4964
0.917610728,4963
-0.349144287,4962
-0.564780472,4961
0.967672002,4960
-0.483760662,4959
-0.772885676,4958
0.753097244,4957
-0.427229722,4956
-0.474088296,4955
1.503766722,4954
0.333881665,4953
0.285394262,4952
1.826370651,4951
0.088128912,4950
-0.603723451,4949
0.482894722,4948
-1.446627028,4947
-2.007833285,4946
-0.449956193,4945
-1.573383632,4944
-1.139858703,4943
1.244673311,4942
0.585308167,4941
1.044958562,4940
2.836040679,4939
1.332193091,4938
0.619063592,4937
1.312959491,4936
-1.033068632,4935
-1.895476004,4934
-0.87093854,4933
-2.456796118,4932
-2.216453564,4931
0.017693528,4930
-0.485245751,4929
0.31259755,4928
2.455766558,4927
1.341467416,4926
1.255229866,4925
2.243083149,4924
0.134524622,4923
-0.724890775,4922
0.09947908,4921
-1.814913058,4920
-1.899162428,4919
-0.223980302,4918
-1.258347529,4917
-0.707123238,4916
1.240769061,4915
0.148522357,4914
0.304047152,4913
1.798943721,4912
0.05782116,4911
-0.261308429,4910
1.024735022,4909
-0.677104472,4908
-0.692113321,4907
0.940366905,4906
-0.450595537,4905
-0.430459509,4904
1.072837177,4903
-0.602790902,4902
-0.753398713,4901
0.509886678,4900
-1.174761124,4899
-1.185457427,4898
0.45272424,4897
-0.710703365,4896
-0.168747411,4895
1.799676509,4894
0.649667698,4893
0.935004896,4892
2.258834617,4891
0.240328956,4890
-0.342989714,4889
0.30174227,4888
-1.927897683,4887
-2.224950871,4886
-0.78256875,4885
-1.966662813,4884
-1.170326931,4883
1.223949206,4882
0.483253767,4881
1.275901327,4880
2.942509924,4879
1.221013034,4878
0.912125172,4877
1.470617483,4876
-1.094369307,4875
-1.724869707,4874
-0.819043636,4873
-2.451613061,4872
-1.936860754,4871
0.060278105,4870
-0.712922339,4869
0.249515017,4868
2.218608522,4867
0.936271974,4866
1.036294946,4865
2.04666957,4864
-0.110496651,4863
-0.43106451,4862
0.368627439,4861
-1.527446006,4860
-1.318322062,4859
0.232347627,4858
-1.07241936,4857
-0.519455379,4856
1.142963697,4855
-0.368856994,4854
-0.130168282,4853
1.164187519,4852
-0.600375382,4851
-0.345508487,4850
0.941756715,4849
-0.591930512,4848
0.010776288,4847
1.48207038,4846
-0.007684664,4845
0.227460469,4844
1.294574657,4843
-0.71078714,4842
-0.851420606,4841
0.002429473,4840
-1.914875881,4839
-1.567343913,4838
0.061216867,4837
-1.042038069,4836
0.018636575,4835
1.955344201,4834
0.900285455,4833
1.400066125,4832
2.529444993,4831
0.335529543,4830
-0.070392877,4829
0.292464242,4828
-2.169194703,4827
-2.161275161,4826
-0.936300162,4825
-2.232686674,4824
-1.068400298,4823
1.087925481,4822
0.260926328,4821
1.423236738,4820
2.884617031,4819
1.043897493,4818
1.053885734,4817
1.445861992,4816
-1.098812323,4815
-1.31433764,4814
-0.543047358,4813
-2.335725299,4812
-1.571316433,4811
0.117281721,4810
-0.92359782,4809
0.211502892,4808
1.797351982,4807
0.374124844,4806
0.816981246,4805
1.634127159,4804
-0.441499331,4803
-0.193719137,4802
0.648636357,4801
-1.152705221,4800
-0.56582524,4799
0.679821246,4798
-0.850770304,4797
-0.170165973,4796
0.927020637,4795
-0.907964995,4794
-0.46074924,4793
0.504209904,4792
-1.267248056,4791
-0.523915266,4790
0.832053332,4789
-0.529465896,4788
0.517393613,4787
1.910703537,4786
0.401661524,4785
0.828276651,4784
1.546763747,4783
-0.793463745,4782
-0.871431151,4781
-0.394878417,4780
-2.440951746,4779
-1.762878084,4778
-0.248124417,4777
-1.313106103,4776
0.169169711,4775
2.076185635,4774
0.918307459,4773
1.829149258,4772
2.676938613,4771
0.364005243,4770
0.142589885,4769
0.254310993,4768
-2.209231615,4767
-1.998756752,4766
-1.046171476,4765
-2.396764177,4764
-0.936376631,4763
0.902447177,4762
0.055200599,4761
1.324579308,4760
2.638886546,4759
0.772820851,4758
1.011579877,4757
1.415844871,4756
-1.016223783,4755
-0.829218079,4754
-0.219225815,4753
-2.058837238,4752
-1.077952561,4751
0.351481028,4750
-0.977236786,4749
0.227286993,4748
1.366960494,4747
-0.267882874,4746
0.406213159,4745
1.168499995,4744
-0.712711405,4743
-0.057081992,4742
0.92550647,4741
-0.757762917,4740
0.187623363,4739
1.205572039,4738
-0.567296503,4737
0.201873614,4736
0.778904517,4735
-1.279113803,4734
-0.820883754,4733
-0.085992729,4732
-1.880751005,4731
-0.674948965,4730
0.618742891,4729
-0.503397371,4728
1.023687226,4727
2.271732786,4726
0.698727412,4725
1.367775943,4724
1.703408489,4723
-0.865852721,4722
-0.795859764,4721
-0.650916073,4720
-2.737666929,4719
-1.827090851,4718
-0.597757378,4717
-1.564768215,4716
0.305565079,4715
1.967336759,4714
0.839776683,4713
2.061274222,4712
2.597095046,4711
0.301172878,4710
0.440398782,4709
0.348012893,4708
-2.203826993,4707
-1.680289687,4706
-0.886390214,4705
-2.332965881,4704
-0.740035163,4703
0.787283572,4702
-0.285809184,4701
1.184810838,4700
2.11571207,4699
0.317283335,4698
0.996388727,4697
1.185608761,4696
-0.993033507,4695
-0.347550313,4694
0.162025854,4693
-1.578398706,4692
-0.421246647,4691
0.547362301,4690
-1.017923343,4689
0.162823014,4688
0.8166957,4687
-0.969390584,4686
-0.046048349,4685
0.585631137,4684
-1.105162242,4683
0.117542771,4682
1.062976325,4681
-0.364501604,4680
0.974209,4679
1.697972026,4678
-0.142175597,4677
0.587539036,4676
0.615100744,4675
-1.601159241,4674
-0.993854065,4673
-0.732532196,4672
-2.365716156,4671
-0.867250899,4670
0.389143754,4669
-0.467397703,4668
1.346276126,4667
2.492722019,4666
0.898340278,4665
1.781943152,4664
1.781582566,4663
-0.823004356,4662
-0.5769847,4661
-0.768770772,4660
-2.940346392,4659
-1.71860488,4658
-0.7822825,4657
-1.739213678,4656
0.352645136,4655
1.722663677,4654
0.608982721,4653
2.016144446,4652
2.435479989,4651
0.136950971,4650
0.594899264,4649
0.376964344,4648
-1.996241435,4647
-1.096024243,4646
-0.719627901,4645
-2.110819886,4644
-0.359471291,4643
0.656647792,4642
-0.547563917,4641
0.983433558,4640
1.515123159,4639
-0.243478416,4638
0.692402781,4637
0.857766104,4636
-0.956805609,4635
0.110332885,4634
0.523344821,4633
-1.058555642,4632
0.289120712,4631
0.770595108,4630
-0.937639708,4629
0.19568756,4628
0.346211426,4627
-1.554345229,4626
-0.413553988,4625
-0.009932444,4624
-1.490815778,4623
0.230519044,4622
1.095637786,4621
-0.096859396,4620
1.622223641,4619
1.986986665,4618
0.194681725,4617
1.001482961,4616
0.549387672,4615
-1.853702582,4614
-1.16986602,4613
-1.183032769,4612
-2.737230218,4611
-0.891673794,4610
0.148840873,4609
-0.563181576,4608
1.543133526,4607
2.418016393,4606
0.997638888,4605
2.10484452,4604
1.763038405,4603
-0.784566504,4602
-0.313155308,4601
-0.844782233,4600
-2.830815325,4599
-1.442171325,4598
-0.839187632,4597
-1.778083654,4596
0.456022927,4595
1.448882856,4594
0.324729154,4593
1.905973509,4592
1.96424505,4591
-0.091432242,4590
0.745256745,4589
0.335010729,4588
-1.68238333,4587
-0.53281852,4586
-0.277430162,4585
-1.704937713,4584
0.046912824,4583
0.490399344,4582
-0.867780929,4581
0.68678628,4580
0.802066576,4579
-0.861448352,4578
0.404770134,4577
0.534067088,4576
-0.976689978,4575
0.547134501,4574
0.957029643,4573
-0.463865574,4572
1.058757226,4571
1.090762969,4570
-0.740134666,4569
0.301351324,4568
-0.046679425,4567
-2.010248546,4566
-0.793643693,4565
-0.639908307,4564
-1.767403339,4563
0.226652826,4562
0.987797365,4561
0.127080671,4560
2.103036396,4559
2.288477457,4558
0.451651309,4557
1.336669527,4556
0.509797405,4555
-1.853081909,4554
-1.123952582,4553
-1.434906823,4552
-2.872951059,4551
-0.887354245,4550
-0.132109324,4549
-0.695090332,4548
1.637269019,4547
2.253629503,4546
0.893451903,4545
2.177156151,4544
1.566410482,4543
-0.741719661,4542
-0.00883405,4541
-0.713146436,4540
-2.58370107,4539
-0.998637729,4538
-0.804488757,4537
-1.656526395,4536
0.509123135,4535
1.054949553,4534
-0.046421835,4533
1.613435914,4532
1.366137231,4531
-0.40826358,4530
0.826669718,4529
0.31676097,4528
-1.324808751,4527
0.184364144,4526
0.077813047,4525
-1.208622314,4524
0.509804383,4523
0.429458486,4522
-1.041191189,4521
0.443741973,4520
0.122704152,4519
-1.441900187,4518
0.146032806,4517
0.099283512,4516
-0.972947686,4515
0.982653192,4514
1.199085397,4513
0.045223616,4512
1.709529103,4511
1.356024343,4510
-0.572984488,4509
0.442564434,4508
-0.488473517,4507
-2.377064637,4506
-1.022089161,4505
-1.176734686,4504
-2.028612137,4503
0.262206556,4502
0.916857877,4501
0.269936793,4500
2.471360196,4499
2.270850013,4498
0.640277022,4497
1.54427737,4496
0.418245699,4495
-1.786758095,4494
-0.910397644,4493
-1.624927593,4492
-2.861702799,4491
-0.787672801,4490
-0.327141001,4489
-0.735870367,4488
1.683664461,4487
1.828250278,4486
0.67644378,4485
2.123322853,4484
1.329398744,4483
-0.722131988,4482
0.24568054,4481
-0.585008335,4480
-2.190628465,4479
-0.481601866,4478
-0.534729486,4477
-1.421156737,4476
0.647386546,4475
0.560066175,4474
-0.464011536,4473
1.218498569,4472
0.683533979,4471
-0.75075879,4470
0.794974503,4469
0.272470658,4468
-0.921653695,4467
0.861998336,4466
0.493048027,4465
-0.583372873,4464
1.039093939,4463
0.371549305,4462
-1.100281085,4461
0.16537121,4460
-0.544334346,4459
-1.98861554,4458
-0.250887408,4457
-0.360259063,4456
-1.060871763,4455
1.214241303,4454
1.338130218,4453
0.577643782,4452
2.236070329,4451
1.527690778,4450
-0.339492145,4449
0.576005106,4448
-0.786575267,4447
-2.57427401,4446
-1.192829278,4445
-1.589040705,4444
-2.258622386,4443
0.270371562,4442
0.696889302,4441
0.331619268,4440
2.618771472,4439
2.138019589,4438
0.73189836,4437
1.79057939,4436
0.337604513,4435
-1.678862091,4434
-0.645537611,4433
-1.575411243,4432
-2.656091576,4431
-0.523643289,4430
-0.498933719,4429
-0.869287755,4428
1.557895644,4427
1.313280605,4426
0.338317741,4425
1.87355166,4424
0.938559703,4423
-0.676824589,4422
0.621358847,4421
-0.418365849,4420
-1.561958747,4419
0.157395347,4418
-0.322972504,4417
-1.175343388,4416
0.795675582,4415
0.170985965,4414
-0.856966541,4413
0.758309228,4412
-0.033546289,4411
-1.116782751,4410
0.613471956,4409
0.153502479,4408
-0.570869376,4407
1.443666915,4406
0.906083116,4405
-0.040281872,4404
1.524562592,4403
0.358995577,4402
-1.16341224,4401
0.035609705,4400
-1.229040591,4399
-2.388599874,4398
-0.554944868,4397
-0.804184492,4396
-1.074946362,4395
1.431945355,4394
1.433387613,4393
0.881366027,4392
2.702944727,4391
1.572867794,4390
-0.128503144,4389
0.755957715,4388
-0.918749643,4387
-2.546425322,4386
-1.131753,4385
-1.866338322,4384
-2.263556593,4383
0.303108866,4382
0.380994724,4381
0.327216255,4380
2.503336055,4379
1.815590911,4378
0.640350625,4377
1.870946214,4376
0.236579367,4375
-1.427424423,4374
-0.222533434,4373
-1.390660068,4372
-2.264468813,4371
-0.125192958,4370
-0.466115074,4369
-0.87780635,4368
1.320883782,4367
0.706108293,4366
-0.088542319,4365
1.493011569,4364
0.382571738,4363
-0.721512361,4362
0.776526659,4361
-0.154725943,4360
-0.950408322,4359
0.845922408,4358
0.087486007,4357
-0.757237336,4356
0.892762516,4355
-0.15666102,4354
-1.222651569,4353
0.231483746,4352
-0.830909854,4351
-1.481171655,4350
0.450198262,4349
0.001047476,4348
-0.271856637,4347
1.925919891,4346
1.252633874,4345
0.560239457,4344
1.943025362,4343
0.37120371,4342
-1.111666778,4341
-0.07803969,4340
-1.64972414,4339
-2.646269461,4338
-0.768684073,4337
-1.219426742,4336
-1.092681279,4335
1.567737364,4334
1.311775594,4333
1.102309158,4332
2.877811783,4331
1.454808633,4330
0.131875876,4329
0.877789245,4328
-1.027378869,4327
-2.340514648,4326
-0.950707586,4325
-1.923453562,4324
-2.127338424,4323
0.360419601,4322
0.10280316,4321
0.175737535,4320
2.352887779,4319
1.378372886,4318
0.468540885,4317
1.773118538,4316
0.089412438,4315
-1.089611073,4314
0.176809721,4313
-1.063712004,4312
-1.624104218,4311
0.354561934,4310
-0.458712125,4309
-0.769976664,4308
1.170162915,4307
0.099030367,4306
-0.514546838,4305
1.081081659,4304
-0.194675337,4303
-0.812643631,4302
0.995207079,4301
-0.008677989,4300
-0.387299032,4299
1.525469344,4298
0.402614083,4297
-0.25398884,4296
1.141098297,4295
-0.537362938,4294
-1.534932681,4293
-0.125218206,4292
-1.483939071,4291
-1.857626414,4290
0.226480369,4289
-0.280196418,4288
-0.013567057,4287
2.306244139,4286
1.404012744,4285
0.971537927,4284
2.321654974,4283
0.405635017,4282
-0.943905461,4281
-0.125657469,4280
-1.937790963,4279
-2.670464703,4278
-0.855062051,4277
-1.460612464,4276
-1.093511925,4275
1.557741998,4274
1.036633722,4273
1.175142845,4272
2.906573044,4271
1.293018443,4270
0.26375791,4269
1.058649949,4268
-1.042064818,4267
-1.959266803,4266
-0.646326323,4265
-1.835983731,4264
-1.731092575,4263
0.45308485,4262
-0.122914141,4261
0.048233804,4260
2.010551554,4259
0.692656244,4258
0.225163447,4257
1.491340556,4256
-0.141211334,4255
-0.793251891,4254
0.636209476,4253
-0.758110258,4252
-0.996693195,4251
0.860209572,4250
-0.374232978,4249
-0.612337588,4248
0.899326926,4247
-0.520741166,4246
-1.033378521,4245
0.471805529,4244
-0.8001188,4243
-0.844692475,4242
1.044182866,4241
0.087269558,4240
0.230085317,4239
2.088651622,4238
0.777660318,4237
0.219643307,4236
1.328391116,4235
-0.765089944,4234
-1.582873474,4233
-0.475796743,4232
-2.099741324,4231
-2.086190819,4230
0.1036884,4229
-0.554334172,4228
0.082915065,4227
2.466017251,4226
1.497242512,4225
1.368269942,4224
2.540180744,4223
0.305079225,4222
-0.75047534,4221
-0.032733577,4220
-2.083393201,4219
-2.513154217,4218
-0.777124678,4217
-1.673973897,4216
-0.975587516,4215
1.370810452,4214
0.678532,4213
1.059716651,4212
2.645424576,4211
0.955851583,4210
0.296978122,4209
1.080567404,4208
-0.945861447,4207
-1.564401197,4206
-0.161369654,4205
-1.571434479,4204
-1.336034316,4203
0.621146856,4202
-0.366915118,4201
-0.200888853,4200
1.510246262,4199
-0.002070691,4198
-0.120266445,4197
1.163664199,4196
-0.433559846,4195
-0.56645957,4194
1.033972518,4193
-0.313359083,4192
-0.224124586,4191
1.337930883,4190
-0.198345209,4189
-0.40811193,4188
0.730761784,4187
-1.131647519,4186
-1.360106934,4185
-0.001250744,4184
-1.381542598,4183
-1.020975805,4182
1.093512118,4181
0.216462672,4180
0.761805557,4179
2.543073826,4178
1.027019657,4177
0.706472496,4176
1.49940112,4175
-0.892702076,4174
-1.606339023,4173
-0.704720707,4172
-2.442455262,4171
-2.155555703,4170
-0.125486048,4169
-0.742582308,4168
0.20563578,4167
2.503141113,4166
1.397241839,4165
1.516829996,4164
2.574032334,4163
0.234902954,4162
-0.466016537,4161
0.137074944,4160
-2.096936896,4159
-2.224249199,4158
-0.591410254,4157
-1.711955894,4156
-0.885026022,4155
1.312362227,4154
0.340674488,4153
0.851845556,4152
2.30670029,4151
0.46942727,4150
0.184703357,4149
1.168832825,4148
-0.929353211,4147
-1.009697707,4146
0.319916989,4145
-1.177310242,4144
-0.73997152,4143
0.874406494,4142
-0.622289311,4141
-0.336536177,4140
1.009849471,4139
-0.71246569,4138
-0.556989722,4137
0.733666273,4136
-0.803496561,4135
-0.300989641,4134
1.406490083,4133
0.041420347,4132
0.55284865,4131
1.821159129,4130
-0.000339308,4129
-0.212275154,4128
0.579357745,4127
-1.599304371,4126
-1.663298347,4125
-0.531006897,4124
-1.890486198,4123
-1.10102766,4122
1.002781432,4121
0.104480158,4120
1.171102076,4119
2.804505065,4118
1.154524057,4117
1.051523837,4116
1.552128774,4115
-0.952076933,4114
-1.449564324,4113
-0.82766732,4112
-2.715066012,4111
-2.038255746,4110
-0.240207625,4109
-1.019591895,4108
0.274594051,4107
2.270660623,4106
1.0569083,4105
