Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
117833,2309662,64,12,single,owned,no,Civil_engineer,Bilaspur,Chhattisgarh,10,11,0
95525,8456007,68,17,single,rented,no,Petroleum_Engineer,Bulandshahr,Uttar_Pradesh,14,11,0
56024,762473,50,0,single,rented,no,Psychologist,Burhanpur,Madhya_Pradesh,0,11,0
50891,5545217,52,12,married,rented,no,Fashion_Designer,Pimpri-Chinchwad,Maharashtra,9,13,0
209110,3464807,60,7,single,rented,yes,Software_Developer,Madhyamgram,West_Bengal,7,10,0
140238,1477966,55,7,single,rented,no,Artist,Malegaon,Maharashtra,5,14,0
244348,4872251,43,16,single,rented,no,Web_designer,Vijayanagaram,Andhra_Pradesh,12,11,0
188422,9013759,50,10,single,rented,yes,Architect,Hazaribagh,Jharkhand,6,13,0
27485,2608473,77,20,single,rented,no,Dentist,Muzaffarnagar,Uttar_Pradesh,6,13,0
109559,9451139,22,17,single,rented,no,Psychologist,Udupi,Karnataka,14,14,1
242712,6181694,69,15,single,rented,no,Design_Engineer,Vijayawada,Andhra_Pradesh,6,12,0
62005,6814296,37,16,single,rented,no,Computer_hardware_engineer,Hubliâ€“Dharwad,Karnataka,8,11,0
138670,3935358,54,15,single,norent_noown,yes,Scientist,Kanpur,Uttar_Pradesh,5,10,0
131770,2559385,74,14,married,rented,yes,Chemical_engineer,Latur,Maharashtra,9,12,0
71212,1867623,60,2,single,rented,yes,Chef,Ambattur,Tamil_Nadu,2,13,0
241875,8643415,28,8,single,rented,no,Politician,Bihar_Sharif,Bihar,6,11,0
91833,6227811,60,14,single,owned,no,Economist,Sirsa,Haryana,12,12,0
109683,1932516,57,15,single,rented,yes,Economist,Hosur,Tamil_Nadu,11,10,0
166770,8310425,59,6,married,rented,no,Scientist,Thanjavur,Tamil_Nadu,6,14,0
246247,529507,57,9,single,rented,yes,Drafter,Ujjain,Madhya_Pradesh,9,14,0
199951,9226716,55,3,single,rented,no,Graphic_Designer,Aurangabad,Maharashtra,3,11,0
83239,9279566,45,14,single,rented,yes,Civil_engineer,Nagercoil,Tamil_Nadu,7,12,0
131882,5035598,38,18,single,rented,no,Army_officer,Berhampur,Odisha,14,14,0
109230,3711494,63,6,single,rented,yes,Scientist,Maheshtala,West_Bengal,6,14,1
125448,2790693,36,18,single,rented,yes,Mechanical_engineer,Dehri[30],Bihar,10,12,0
7814,5865707,76,3,single,rented,no,Scientist,Jodhpur,Rajasthan,3,13,0
45493,9112796,27,5,single,rented,yes,Statistician,Haridwar,Uttarakhand,5,12,0
63730,757960,58,5,single,rented,yes,Engineer,Sambhal,Uttar_Pradesh,5,10,1
86771,3991574,62,20,single,rented,no,Technical_writer,Jammu[16],Jammu_and_Kashmir,7,10,0
10141,298328,46,6,single,rented,no,Engineer,Dehri[30],Bihar,5,12,0
133188,3942882,77,18,single,rented,no,Industrial_Engineer,Bhusawal,Maharashtra,4,10,0
98588,6207088,35,16,single,rented,no,Economist,Arrah,Bihar,13,13,0
7965,4348814,77,4,single,rented,yes,Official,Tinsukia,Assam,4,12,0
28639,4433480,27,9,single,rented,no,Comedian,Ramagundam[27],Telangana,9,12,0
167305,3666346,56,12,single,rented,no,Politician,Bhusawal,Maharashtra,12,11,0
174966,583557,27,3,single,rented,no,Analyst,Bhalswa_Jahangir_Pur,Delhi,3,10,0
134672,8076327,22,12,single,rented,no,Scientist,Adoni,Andhra_Pradesh,7,11,0
146076,8573668,57,15,single,rented,yes,Lawyer,Medininagar,Jharkhand,13,13,0
172769,6555332,56,20,single,owned,no,Magistrate,Naihati,West_Bengal,4,10,0
65713,7831154,64,7,single,rented,no,Statistician,Kurnool[18],Andhra_Pradesh,7,14,0
249377,6559776,22,18,single,rented,no,Technology_specialist,Rajpur_Sonarpur,West_Bengal,10,11,0
157800,6028273,70,6,single,rented,yes,Web_designer,Meerut,Uttar_Pradesh,6,14,0
45786,6544503,65,13,single,rented,yes,Civil_engineer,Jodhpur,Rajasthan,4,13,0
164291,8024706,66,17,married,rented,no,Economist,Nagercoil,Tamil_Nadu,12,10,0
178354,4334503,22,6,single,owned,no,Designer,Ratlam,Madhya_Pradesh,6,14,0
171792,7723951,35,8,married,rented,no,Architect,Vasai-Virar,Maharashtra,7,14,0
92452,7767858,29,0,married,rented,no,Physician,Yamunanagar,Haryana,0,10,0
58278,1989746,43,12,single,rented,yes,Physician,Siliguri,West_Bengal,4,14,0
132686,5356329,48,18,single,norent_noown,no,Police_officer,Mau,Uttar_Pradesh,10,13,0
108712,9420845,27,3,married,rented,no,Chef,Raichur,Karnataka,3,13,0
52028,3317412,55,13,single,rented,yes,Hotel_Manager,Kochi,Kerala,13,14,0
236022,8696420,45,4,single,rented,no,Biomedical_Engineer,Tadepalligudem,Andhra_Pradesh,4,14,1
156528,8964846,23,12,single,rented,no,Architect,Karimnagar,Telangana,5,13,0
200094,7086647,24,4,married,rented,no,Engineer,Ambattur,Tamil_Nadu,4,14,0
129228,1524812,22,8,married,rented,no,Artist,Ajmer,Rajasthan,4,13,0
190767,8217682,67,10,single,norent_noown,yes,Computer_operator,Sirsa,Haryana,10,10,0
119692,3019138,69,5,single,rented,no,Graphic_Designer,Giridih,Jharkhand,5,10,0
42731,4956449,21,9,single,rented,no,Industrial_Engineer,Bhilwara,Rajasthan,9,12,0
179527,347594,48,11,single,rented,no,Magistrate,Deoghar,Jharkhand,11,11,0
97674,414060,64,16,single,norent_noown,no,Financial_Analyst,Kadapa[23],Andhra_Pradesh,14,11,0
30433,6493154,31,14,single,rented,no,Scientist,Imphal,Manipur,7,12,0
197307,7037465,60,0,single,rented,no,Comedian,Fatehpur,Uttar_Pradesh,0,14,0
22789,8440210,79,18,single,rented,no,Politician,Meerut,Uttar_Pradesh,5,10,0
11895,8828187,66,10,single,rented,no,Industrial_Engineer,Ongole,Andhra_Pradesh,8,11,0
110128,7436747,25,3,single,rented,yes,Secretary,Dindigul,Tamil_Nadu,3,14,0
70972,1755216,38,15,single,rented,no,Hotel_Manager,Haridwar,Uttarakhand,11,13,0
109083,1509614,25,0,married,rented,yes,Firefighter,Vijayanagaram,Andhra_Pradesh,0,13,0
235963,9809958,25,9,single,rented,yes,Computer_hardware_engineer,Siwan[32],Bihar,8,12,1
151037,2207354,75,13,married,rented,no,Web_designer,Bhubaneswar,Odisha,8,14,0
77303,2946626,77,17,single,rented,yes,Surgeon,Bhopal,Madhya_Pradesh,12,14,0
201455,9776434,48,11,single,norent_noown,no,Computer_operator,Pudukkottai,Tamil_Nadu,3,13,0
88847,1999326,50,8,single,rented,no,Secretary,Thiruvananthapuram,Kerala,4,12,0
189885,7098273,67,10,single,rented,no,Chartered_Accountant,Eluru[25],Andhra_Pradesh,3,12,0
251457,1505996,36,17,single,rented,yes,Microbiologist,Rajahmundry[19][20],Andhra_Pradesh,4,10,0
209549,109949,25,1,single,rented,no,Chemical_engineer,Bhilwara,Rajasthan,1,12,0
75717,4392927,41,2,single,rented,no,Chemical_engineer,Mirzapur,Uttar_Pradesh,2,13,1
38841,7804668,54,0,single,rented,no,Comedian,Bhilai,Chhattisgarh,0,14,0
180111,1035064,66,6,single,rented,no,Army_officer,Siliguri,West_Bengal,6,11,0
136064,7524377,76,19,single,rented,no,Financial_Analyst,Rampur,Uttar_Pradesh,5,13,0
206108,753735,45,1,single,rented,no,Lawyer,Nizamabad,Telangana,1,11,0
8502,4080051,57,11,single,rented,yes,Firefighter,Tenali,Andhra_Pradesh,4,14,0
27866,5969456,27,12,single,rented,no,Analyst,Baranagar,West_Bengal,10,14,0
140317,8973412,54,7,single,rented,no,Designer,Salem,Tamil_Nadu,5,12,0
30170,5108631,30,2,single,rented,no,Magistrate,Morena,Madhya_Pradesh,2,10,0
227041,8495033,40,8,single,rented,no,Civil_engineer,Bangalore,Karnataka,3,14,0
66425,504009,64,16,single,rented,no,Drafter,Sagar,Madhya_Pradesh,6,11,0
27873,3068781,27,17,single,rented,yes,Comedian,Dewas,Madhya_Pradesh,3,14,0
122180,2653051,37,2,single,rented,yes,Technology_specialist,Solapur,Maharashtra,2,11,0
102224,7327980,43,4,single,rented,no,Geologist,Delhi_city,Delhi,4,13,0
132484,7201729,22,19,single,rented,no,Technical_writer,Vijayawada,Andhra_Pradesh,4,12,0
69179,871838,25,4,single,rented,yes,Fashion_Designer,Tiruvottiyur,Tamil_Nadu,4,14,0
81339,2132506,79,11,single,owned,no,Financial_Analyst,Panihati,West_Bengal,11,13,0
162180,8010013,45,11,single,rented,no,Technical_writer,Hazaribagh,Jharkhand,7,14,0
45296,6135332,35,17,single,rented,no,Industrial_Engineer,Vellore,Tamil_Nadu,7,11,0
107415,1461789,69,13,single,norent_noown,no,Scientist,Chapra,Bihar,13,14,0
214197,7537350,52,12,single,rented,yes,Software_Developer,Karawal_Nagar,Delhi,11,13,0
196599,2147176,45,5,single,owned,no,Lawyer,New_Delhi,Delhi,5,14,1
46872,5016115,74,20,single,rented,no,Librarian,Aurangabad,Maharashtra,3,13,0
212651,3287010,49,6,single,rented,yes,Financial_Analyst,Deoghar,Jharkhand,6,11,0
179697,3779002,57,8,single,rented,no,Graphic_Designer,Amravati,Maharashtra,8,14,1
3375,9664401,25,9,single,rented,no,Surgeon,Howrah,West_Bengal,6,14,0
113514,5644262,60,7,single,rented,no,Engineer,Kalyan-Dombivli,Maharashtra,3,11,0
130654,6881187,23,18,single,rented,no,Technical_writer,Etawah,Uttar_Pradesh,11,10,0
175767,8867649,78,1,single,rented,no,Industrial_Engineer,Dindigul,Tamil_Nadu,1,12,0
157300,3734522,47,1,single,rented,no,Surveyor,Jamalpur[36],Bihar,1,10,1
41722,5143268,53,4,single,rented,no,Official,Tenali,Andhra_Pradesh,4,11,1
56887,7168742,65,14,single,rented,no,Fashion_Designer,Junagadh,Gujarat,14,10,0
30216,2547728,33,7,single,rented,yes,Surveyor,Sambalpur,Odisha,7,13,0
221123,2160716,46,3,single,rented,no,Drafter,Kakinada,Andhra_Pradesh,3,11,0
101630,2624615,66,4,single,rented,yes,Computer_hardware_engineer,Vijayawada,Andhra_Pradesh,4,12,0
246715,3543287,32,7,single,rented,yes,Army_officer,Srinagar,Jammu_and_Kashmir,6,12,0
24346,5613620,35,12,single,rented,no,Financial_Analyst,Bangalore,Karnataka,3,12,0
81424,7667495,24,3,married,rented,no,Petroleum_Engineer,Parbhani,Maharashtra,3,14,0
32648,8593443,49,12,single,rented,no,Chef,Jalna,Maharashtra,9,14,0
216508,295361,25,10,single,owned,no,Psychologist,Anantapur,Andhra_Pradesh,6,12,0
64288,9192416,77,20,single,rented,no,Surgeon,Satna,Madhya_Pradesh,10,10,0
235173,7839868,63,1,single,rented,no,Air_traffic_controller,Erode[17],Tamil_Nadu,1,12,1
164373,2295033,71,12,single,rented,no,Fashion_Designer,Ichalkaranji,Maharashtra,10,11,0
46234,2400773,25,5,single,rented,no,Petroleum_Engineer,Unnao,Uttar_Pradesh,5,14,0
86298,8958480,49,2,single,rented,no,Web_designer,Bhind,Madhya_Pradesh,2,13,0
180864,9744621,72,14,single,rented,no,Web_designer,Bellary,Karnataka,11,12,0
178613,5169846,54,13,single,rented,no,Magistrate,Nellore[14][15],Andhra_Pradesh,5,10,0
117188,4910728,44,3,married,rented,no,Scientist,Medininagar,Jharkhand,3,12,0
139031,9571049,43,8,single,rented,yes,Librarian,Bally,West_Bengal,8,11,0
32772,8576968,35,18,single,rented,no,Drafter,Ambattur,Tamil_Nadu,5,12,0
120700,2475883,64,2,single,rented,no,Magistrate,Bally,West_Bengal,2,10,0
86081,8658161,79,13,single,rented,no,Politician,Ozhukarai,Puducherry,13,10,1
167403,6501716,37,5,single,rented,no,Civil_servant,Nagpur,Maharashtra,5,13,0
117587,4088166,40,7,single,rented,no,Architect,Dhule,Maharashtra,7,14,0
231942,2499016,43,4,single,rented,yes,Artist,"Khora,_Ghaziabad",Uttar_Pradesh,4,13,0
31148,3830939,53,3,single,rented,yes,Chef,Sonipat,Haryana,3,11,0
192201,3564477,58,19,single,rented,no,Police_officer,Jamnagar,Gujarat,10,10,0
6465,3204819,72,13,single,rented,no,Industrial_Engineer,Panihati,West_Bengal,12,14,0
61468,7645788,71,17,single,rented,yes,Civil_engineer,Pudukkottai,Tamil_Nadu,13,14,0
74719,2212744,64,7,married,rented,no,Official,Sambhal,Uttar_Pradesh,7,10,0
94777,1074945,69,16,single,rented,no,Physician,Navi_Mumbai,Maharashtra,11,11,0
118960,470555,50,10,single,owned,no,Secretary,Kulti,West_Bengal,3,14,0
124994,1014244,36,9,single,rented,no,Designer,Ludhiana,Punjab,9,10,0
228117,3708701,73,17,single,rented,no,Politician,Miryalaguda,Telangana,11,13,0
222334,332890,54,3,married,rented,no,Air_traffic_controller,Gandhinagar,Gujarat,3,11,0
73757,790606,32,8,single,norent_noown,yes,Architect,Dehradun,Uttarakhand,8,12,0
181746,3440491,67,3,single,rented,no,Computer_hardware_engineer,Jalgaon,Maharashtra,3,12,1
244351,5988410,34,17,single,rented,yes,Geologist,Gulbarga,Karnataka,12,10,0
213972,4058831,68,10,single,rented,no,Technology_specialist,Vijayawada,Andhra_Pradesh,4,10,0
73967,1199413,63,0,single,owned,no,Software_Developer,Hospet,Karnataka,0,14,0
246599,9174702,70,12,single,rented,no,Psychologist,Kota[6],Rajasthan,8,12,0
21717,4945087,50,16,single,owned,no,Chartered_Accountant,Jalgaon,Maharashtra,14,10,0
229228,5657626,76,12,married,rented,yes,Psychologist,Malda,West_Bengal,11,10,1
73054,4298965,22,10,single,rented,no,Technical_writer,Panvel,Maharashtra,10,14,0
74216,6805823,48,2,married,rented,yes,Industrial_Engineer,Fatehpur,Uttar_Pradesh,2,12,0
230338,8992293,78,9,single,rented,no,Engineer,Orai,Uttar_Pradesh,3,14,0
250872,611865,76,5,single,rented,no,Technician,Machilipatnam,Andhra_Pradesh,5,14,0
140664,7278093,77,17,single,rented,no,Chemical_engineer,Sirsa,Haryana,10,14,0
180348,897935,75,7,single,rented,no,Dentist,Khammam,Telangana,7,10,0
69453,1537922,28,5,single,rented,no,Official,Guntur[13],Andhra_Pradesh,5,12,0
140003,5971641,31,3,single,rented,no,Physician,Munger,Bihar,3,11,0
184453,5221691,42,17,single,rented,no,Police_officer,Ranchi,Jharkhand,4,14,0
145425,6706172,41,16,single,rented,no,Chartered_Accountant,Howrah,West_Bengal,6,10,0
120953,8666033,52,1,married,rented,no,Politician,Uluberia,West_Bengal,1,12,0
136706,7369543,29,9,single,rented,no,Analyst,Chapra,Bihar,9,10,0
148961,5021070,47,20,single,rented,no,Magistrate,Khammam,Telangana,7,10,0
210789,7512179,55,13,single,rented,no,Physician,Kanpur,Uttar_Pradesh,11,14,0
90920,8481916,73,0,single,rented,no,Microbiologist,Silchar,Assam,0,14,1
120966,4802457,21,6,single,rented,no,Industrial_Engineer,Serampore,West_Bengal,6,11,0
121713,6551671,23,20,married,rented,no,Chartered_Accountant,Vellore,Tamil_Nadu,8,12,0
204238,4139062,31,11,single,rented,no,Industrial_Engineer,Sonipat,Haryana,11,13,0
10239,8603183,62,15,married,rented,yes,Design_Engineer,Katihar,Bihar,12,10,0
103106,5269140,26,9,single,rented,no,Graphic_Designer,Suryapet,Telangana,3,13,0
53956,4128828,21,10,single,rented,no,Computer_hardware_engineer,Khammam,Telangana,10,12,0
200039,3308198,76,10,single,rented,yes,Economist,Morena,Madhya_Pradesh,4,14,0
60907,8782393,22,17,single,rented,yes,Computer_hardware_engineer,Tadipatri,Andhra_Pradesh,13,11,0
29802,450688,72,7,single,rented,no,Petroleum_Engineer,Hajipur[31],Bihar,7,14,0
174942,4980371,64,17,single,rented,no,Microbiologist,Pondicherry,Puducherry,8,14,0
101576,9662707,31,2,single,rented,no,Air_traffic_controller,Aurangabad[39],Bihar,2,13,0
181653,2800646,40,12,single,rented,yes,Lawyer,Bhavnagar,Gujarat,3,11,0
131539,1051509,54,2,single,rented,no,Engineer,Dewas,Madhya_Pradesh,2,12,0
246726,6315021,75,8,married,rented,no,Statistician,Bharatpur,Rajasthan,8,10,0
86622,7552268,38,6,single,rented,no,Civil_engineer,Berhampore,West_Bengal,5,10,1
146805,7908068,23,1,single,rented,no,Mechanical_engineer,Phusro,Jharkhand,1,10,0
173712,9253093,54,2,single,rented,yes,Secretary,Danapur,Bihar,2,12,1
236085,9302342,49,17,single,rented,no,Technician,Dehri[30],Bihar,9,11,0
165069,2984988,70,7,single,rented,yes,Web_designer,Bijapur,Karnataka,7,13,0
247146,4439815,52,20,married,rented,no,Drafter,Bahraich,Uttar_Pradesh,3,14,0
35130,1330107,61,13,single,rented,no,Politician,Bhilai,Chhattisgarh,11,12,1
25690,6619894,44,16,married,rented,yes,Politician,Etawah,Uttar_Pradesh,6,14,0
177911,5501513,78,11,single,rented,no,Software_Developer,Nizamabad,Telangana,11,14,1
18813,2211161,46,6,married,rented,yes,Politician,Eluru[25],Andhra_Pradesh,6,11,0
84054,5697624,74,2,single,rented,yes,Fashion_Designer,Varanasi,Uttar_Pradesh,2,10,0
45186,2591229,68,11,married,rented,no,Design_Engineer,Burhanpur,Madhya_Pradesh,11,12,0
43538,8944435,51,2,single,rented,no,Mechanical_engineer,Belgaum,Karnataka,2,11,0
225788,9317961,25,19,single,rented,no,Flight_attendant,Shimoga,Karnataka,5,10,0
77796,8593318,75,20,single,owned,no,Secretary,Jamnagar,Gujarat,7,13,1
155581,7219160,24,7,single,rented,yes,Microbiologist,Pune,Maharashtra,5,14,0
166166,6350000,23,4,single,rented,no,Web_designer,Madurai,Tamil_Nadu,4,12,0
175828,158353,54,15,single,rented,no,Lawyer,Hospet,Karnataka,10,14,0
112442,4771390,35,17,single,rented,no,Chemical_engineer,Gandhidham,Gujarat,9,14,0
116518,1380488,37,0,single,rented,yes,Web_designer,Barasat,West_Bengal,0,13,0
147938,4189025,66,15,single,rented,no,Artist,Medininagar,Jharkhand,12,14,0
80715,2428943,34,18,single,rented,no,Statistician,Alappuzha,Kerala,10,14,0
112906,8311313,56,8,single,rented,no,Software_Developer,Giridih,Jharkhand,8,12,0
2578,2041208,63,6,single,rented,no,Mechanical_engineer,Kochi,Kerala,6,12,0
7024,504009,64,16,single,rented,no,Drafter,Sagar,Madhya_Pradesh,6,11,0
211490,6621319,27,2,single,rented,yes,Politician,Phusro,Jharkhand,2,14,0
74930,8454331,61,3,married,rented,no,Technical_writer,Rampur,Uttar_Pradesh,3,11,0
11544,931235,71,0,single,rented,no,Flight_attendant,Giridih,Jharkhand,0,13,0
97136,315321,68,3,single,owned,no,Biomedical_Engineer,Aurangabad,Maharashtra,3,13,0
231199,2958812,46,15,single,rented,no,Chemical_engineer,Kolhapur,Maharashtra,9,10,0
32027,4144248,49,19,single,rented,no,Chef,Saharsa[29],Bihar,4,13,0
60306,9789626,21,20,single,rented,no,Economist,Jehanabad[38],Bihar,4,13,1
220600,1652882,26,18,single,rented,no,Graphic_Designer,Haridwar,Uttarakhand,12,11,0
187910,12608,64,19,single,norent_noown,no,Physician,Dehradun,Uttarakhand,5,11,0
47108,64822,33,9,single,rented,yes,Computer_operator,Katihar,Bihar,9,11,1
247206,6779126,78,13,single,owned,yes,Surgeon,Bhilai,Chhattisgarh,10,12,0
214804,138060,41,14,single,rented,no,Designer,Tenali,Andhra_Pradesh,11,10,0
66166,5541889,75,11,single,rented,no,Petroleum_Engineer,Hajipur[31],Bihar,10,13,0
212402,957493,72,14,single,rented,no,Aviator,Satara,Maharashtra,9,14,0
165990,4430970,61,5,single,rented,yes,Economist,Jorhat,Assam,5,13,0
245454,1669079,23,12,single,rented,no,Biomedical_Engineer,Durgapur,West_Bengal,12,12,0
142715,2282537,64,8,single,rented,yes,Software_Developer,Dewas,Madhya_Pradesh,7,12,0
137079,9700346,74,4,married,rented,yes,Chartered_Accountant,Nellore[14][15],Andhra_Pradesh,4,11,0
58793,1275642,40,11,single,rented,no,Technical_writer,Gangtok,Sikkim,11,10,0
37673,3559810,32,7,single,rented,no,Economist,Kishanganj[35],Bihar,7,14,0
12681,1687470,79,0,single,rented,no,Surgeon,Amroha,Uttar_Pradesh,0,10,0
11825,8658757,28,6,single,rented,yes,Chef,Jamalpur[36],Bihar,6,14,0
119352,2122622,59,8,single,rented,no,Chemical_engineer,Dhanbad,Jharkhand,8,14,0
109723,2280615,74,1,single,norent_noown,no,Biomedical_Engineer,Visakhapatnam[4],Andhra_Pradesh,1,14,1
110821,7283454,74,5,married,rented,no,Technical_writer,Machilipatnam,Andhra_Pradesh,5,11,0
189713,7109627,74,20,single,norent_noown,yes,Politician,Muzaffarnagar,Uttar_Pradesh,14,14,0
232216,6950065,31,17,single,rented,no,Artist,Vijayanagaram,Andhra_Pradesh,4,13,0
45823,7321831,46,8,single,rented,no,Technician,Lucknow,Uttar_Pradesh,6,11,0
145658,8223223,23,2,single,rented,no,Air_traffic_controller,Mango,Jharkhand,2,10,0
186738,7134787,63,15,single,rented,no,Web_designer,Sambalpur,Odisha,12,12,0
153768,6588127,76,5,single,rented,no,Technician,Bhiwani,Haryana,5,10,0
6183,2329433,42,1,single,rented,no,Surveyor,Bhilwara,Rajasthan,1,11,0
174974,4445518,34,16,married,owned,no,Surveyor,Kurnool[18],Andhra_Pradesh,8,12,0
17044,9897868,43,17,single,rented,yes,Surgeon,Amaravati,Andhra_Pradesh,8,14,0
129264,10675,23,1,single,rented,yes,Graphic_Designer,Hyderabad,Telangana,1,14,1
229969,9821063,50,8,single,rented,yes,Aviator,Bongaigaon,Assam,4,10,1
140874,1700810,79,1,single,rented,no,Financial_Analyst,Bardhaman,West_Bengal,1,12,0
24214,2489299,22,2,single,rented,no,Lawyer,Kishanganj[35],Bihar,2,11,0
244205,4608908,29,19,single,owned,no,Dentist,Saharsa[29],Bihar,14,13,0
174000,8344425,79,17,single,rented,no,Industrial_Engineer,Gopalpur,West_Bengal,3,13,0
227263,5893182,55,3,single,rented,no,Chartered_Accountant,Erode[17],Tamil_Nadu,3,13,0
221912,7420194,71,8,single,rented,yes,Politician,Karnal,Haryana,8,10,0
48674,624985,47,11,single,rented,no,Software_Developer,Varanasi,Uttar_Pradesh,6,11,1
220592,2697913,57,14,single,rented,no,Petroleum_Engineer,Panihati,West_Bengal,5,12,0
120372,9615150,74,1,single,rented,yes,Technology_specialist,Munger,Bihar,1,13,0
69178,9677982,32,15,single,rented,no,Statistician,Kanpur,Uttar_Pradesh,6,14,0
236663,7335693,52,20,single,rented,yes,Civil_engineer,Tirunelveli,Tamil_Nadu,9,14,0
50650,5643649,77,16,single,rented,yes,Surgeon,Noida,Uttar_Pradesh,13,12,0
37283,8161703,34,2,married,rented,yes,Civil_servant,Siwan[32],Bihar,2,11,0
214189,3942882,77,18,single,rented,no,Industrial_Engineer,Bhusawal,Maharashtra,4,10,0
32093,4591482,21,15,single,owned,yes,Financial_Analyst,Madhyamgram,West_Bengal,14,10,1
77822,9574852,48,14,single,rented,yes,Surveyor,South_Dumdum,West_Bengal,14,10,0
31992,8743154,26,15,single,rented,yes,Web_designer,Eluru[25],Andhra_Pradesh,10,14,1
17294,8237019,76,8,single,rented,yes,Hotel_Manager,Unnao,Uttar_Pradesh,8,12,0
73620,4665440,59,5,single,rented,no,Magistrate,Pondicherry,Puducherry,5,11,0
192740,3913626,44,13,single,rented,yes,Computer_operator,Arrah,Bihar,4,10,0
215654,3701850,68,15,single,rented,no,Flight_attendant,Durg,Chhattisgarh,9,11,0
65933,411534,76,8,married,rented,no,Civil_servant,Phusro,Jharkhand,8,11,0
49126,6149774,54,15,single,rented,yes,Comedian,Raichur,Karnataka,8,11,0
21881,8776228,37,15,single,rented,yes,Magistrate,Burhanpur,Madhya_Pradesh,14,11,0
142880,5665869,51,4,single,rented,no,Scientist,Adoni,Andhra_Pradesh,4,13,0
162283,5808564,65,16,married,norent_noown,no,Fashion_Designer,Ajmer,Rajasthan,14,10,0
228726,23240,58,10,single,rented,yes,Technology_specialist,Anantapuram[24],Andhra_Pradesh,5,10,0
209249,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
161914,2471915,73,18,single,rented,no,Chemical_engineer,Purnia[26],Bihar,14,13,0
113416,9086933,55,7,single,rented,no,Air_traffic_controller,Saharanpur,Uttar_Pradesh,7,13,0
48321,8817640,34,5,single,rented,no,Petroleum_Engineer,Ongole,Andhra_Pradesh,5,13,0
16117,355672,47,11,single,rented,no,Psychologist,Satna,Madhya_Pradesh,11,14,1
222661,9068172,76,6,single,rented,no,Magistrate,Hazaribagh,Jharkhand,5,12,0
102708,2015341,47,6,single,rented,no,Graphic_Designer,Panvel,Maharashtra,6,13,0
116936,8442438,23,17,single,norent_noown,no,Mechanical_engineer,Hindupur,Andhra_Pradesh,3,14,0
201400,5139547,37,8,single,rented,no,Fashion_Designer,Rajpur_Sonarpur,West_Bengal,3,12,0
92954,6432147,64,7,single,rented,no,Civil_servant,New_Delhi,Delhi,7,10,0
88753,7240165,21,9,single,rented,no,Designer,Khammam,Telangana,7,11,0
165622,2846676,23,12,married,rented,no,Librarian,Ulhasnagar,Maharashtra,12,13,0
175247,8230205,71,6,single,rented,yes,Chef,Bareilly,Uttar_Pradesh,6,12,0
71526,8489507,30,13,single,owned,no,Magistrate,Dehri[30],Bihar,12,12,0
142937,3264559,29,14,married,rented,no,Statistician,Bidhannagar,West_Bengal,4,10,1
96372,612456,54,16,single,rented,no,Financial_Analyst,Agartala,Tripura,9,11,0
37287,7424998,33,9,single,rented,no,Psychologist,Panihati,West_Bengal,6,13,0
177980,4158240,38,8,single,rented,yes,Surgeon,Ludhiana,Punjab,8,11,0
97269,1197375,41,0,single,rented,yes,Microbiologist,Srinagar,Jammu_and_Kashmir,0,11,0
225737,7742456,31,16,single,rented,yes,Surgeon,Bulandshahr,Uttar_Pradesh,10,14,0
231482,7733595,57,13,single,rented,no,Geologist,Ballia,Uttar_Pradesh,12,10,0
65472,5812529,46,2,single,rented,yes,Software_Developer,Tiruchirappalli[10],Tamil_Nadu,2,11,0
168335,5904431,75,6,single,rented,yes,Chemical_engineer,Bulandshahr,Uttar_Pradesh,6,12,0
251481,3043619,42,12,single,rented,no,Secretary,Jamalpur[36],Bihar,5,12,0
105754,2082678,27,2,single,rented,no,Technology_specialist,Guwahati,Assam,2,10,0
30142,582273,64,14,single,rented,no,Dentist,Karnal,Haryana,3,13,0
227359,7065258,22,1,single,rented,no,Comedian,Satara,Maharashtra,1,10,0
16337,6044767,60,12,single,rented,yes,Engineer,Coimbatore,Tamil_Nadu,10,13,0
34670,5695619,29,4,single,rented,no,Politician,Bhalswa_Jahangir_Pur,Delhi,4,13,0
34071,4717022,65,12,single,rented,no,Statistician,Deoghar,Jharkhand,4,12,0
110950,7064604,74,3,single,rented,no,Petroleum_Engineer,Thrissur,Kerala,3,12,0
130327,9043837,22,6,single,rented,yes,Technology_specialist,Haldia,West_Bengal,6,12,0
208134,7581400,28,9,single,rented,no,Official,Rajkot,Gujarat,9,12,0
142423,1053988,73,6,single,owned,no,Software_Developer,Nashik,Maharashtra,6,13,0
234639,4838510,22,11,single,rented,no,Mechanical_engineer,Phusro,Jharkhand,4,12,0
106568,93648,34,3,single,rented,no,Consultant,Bhavnagar,Gujarat,3,12,0
88783,3092529,49,1,single,rented,no,Fashion_Designer,Kottayam,Kerala,1,10,1
212072,1400828,69,9,single,rented,no,Politician,Sangli-Miraj_&_Kupwad,Maharashtra,9,10,0
47589,8162148,35,18,married,rented,no,Petroleum_Engineer,Dharmavaram,Andhra_Pradesh,11,13,0
43278,3775604,46,11,single,rented,no,Surgeon,Proddatur,Andhra_Pradesh,5,11,1
172073,5928263,42,11,married,rented,no,Police_officer,Gandhinagar,Gujarat,7,11,0
